codigo,nombre,tipo,mov,EMCR,EVR,Dif_EVR,Factor_EVR
8067,Centelles,Internas,Inmigraciones,330,342,-3.5,1.036
8068,Cervelló,Internas,Inmigraciones,581,585,-0.7,1.007
8069,Collbató,Internas,Inmigraciones,308,306,0.7,0.994
8070,Collsuspina,Internas,Inmigraciones,24,24,0.0,1.000
8071,Copons,Internas,Inmigraciones,29,30,-3.3,1.034
8072,Corbera de Llobregat,Internas,Inmigraciones,861,880,-2.2,1.022
8073,Cornellà de Llobregat,Internas,Inmigraciones,3949,3979,-0.8,1.008
8074,Cubelles,Internas,Inmigraciones,1378,1391,-0.9,1.009
8075,Dosrius,Internas,Inmigraciones,428,434,-1.4,1.014
8076,Esparreguera,Internas,Inmigraciones,979,999,-2.0,1.020
8077,Esplugues de Llobregat,Internas,Inmigraciones,2378,2418,-1.7,1.017
8078,"Espunyola, L'",Internas,Inmigraciones,17,17,0.0,1.000
8079,"Estany, L'",Internas,Inmigraciones,41,39,5.1,0.951
8080,Fígols,Internas,Inmigraciones,2,6,-66.7,3.000
8081,Fogars de Montclús,Internas,Inmigraciones,51,52,-1.9,1.020
8082,Fogars de la Selva,Internas,Inmigraciones,135,125,8.0,0.926
8083,Folgueroles,Internas,Inmigraciones,58,58,0.0,1.000
8084,Fonollosa,Internas,Inmigraciones,114,117,-2.6,1.026
8085,Font-rubí,Internas,Inmigraciones,60,60,0.0,1.000
8086,"Franqueses del Vallès, Les",Internas,Inmigraciones,1052,1067,-1.4,1.014
8087,Gallifa,Internas,Inmigraciones,10,10,0.0,1.000
8088,"Garriga, La",Internas,Inmigraciones,730,727,0.4,0.996
8089,Gavà,Internas,Inmigraciones,2073,2098,-1.2,1.012
8090,Gaià,Internas,Inmigraciones,10,10,0.0,1.000
8091,Gelida,Internas,Inmigraciones,425,434,-2.1,1.021
8092,Gironella,Internas,Inmigraciones,211,210,0.5,0.995
8093,Gisclareny,Internas,Inmigraciones,2,2,0.0,1.000
8094,"Granada, La",Internas,Inmigraciones,127,126,0.8,0.992
8095,Granera,Internas,Inmigraciones,4,4,0.0,1.000
8096,Granollers,Internas,Inmigraciones,2895,2913,-0.6,1.006
8097,Gualba,Internas,Inmigraciones,112,114,-1.8,1.018
8098,Sant Salvador de Guardiola,Internas,Inmigraciones,212,216,-1.9,1.019
8099,Guardiola de Berguedà,Internas,Inmigraciones,51,51,0.0,1.000
8100,Gurb,Internas,Inmigraciones,108,108,0.0,1.000
8101,"Hospitalet de Llobregat, L'",Internas,Inmigraciones,13887,14291,-2.8,1.029
8102,Igualada,Internas,Inmigraciones,1621,1613,0.5,0.995
8103,Jorba,Internas,Inmigraciones,39,41,-4.9,1.051
8104,"Llacuna, La",Internas,Inmigraciones,69,69,0.0,1.000
8105,"Llagosta, La",Internas,Inmigraciones,501,509,-1.6,1.016
8106,Llinars del Vallès,Internas,Inmigraciones,659,659,0.0,1.000
8107,Lliçà d'Amunt,Internas,Inmigraciones,851,860,-1.0,1.011
8108,Lliçà de Vall,Internas,Inmigraciones,443,446,-0.7,1.007
8109,Lluçà,Internas,Inmigraciones,13,13,0.0,1.000
8110,Malgrat de Mar,Internas,Inmigraciones,1023,1034,-1.1,1.011
8111,Malla,Internas,Inmigraciones,12,12,0.0,1.000
8112,Manlleu,Internas,Inmigraciones,715,715,0.0,1.000
8113,Manresa,Internas,Inmigraciones,2604,2630,-1.0,1.010
8114,Martorell,Internas,Inmigraciones,1183,1174,0.8,0.992
8115,Martorelles,Internas,Inmigraciones,255,244,4.5,0.957
8116,"Masies de Roda, Les",Internas,Inmigraciones,49,51,-3.9,1.041
8117,"Masies de Voltregà, Les",Internas,Inmigraciones,90,92,-2.2,1.022
8118,"Masnou, El",Internas,Inmigraciones,1188,1190,-0.2,1.002
8119,Masquefa,Internas,Inmigraciones,588,595,-1.2,1.012
8120,Matadepera,Internas,Inmigraciones,506,518,-2.3,1.024
8121,Mataró,Internas,Inmigraciones,4040,4051,-0.3,1.003
8122,Mediona,Internas,Inmigraciones,254,251,1.2,0.988
8123,Molins de Rei,Internas,Inmigraciones,986,1000,-1.4,1.014
8124,Mollet del Vallès,Internas,Inmigraciones,1977,1971,0.3,0.997
8125,Montcada i Reixac,Internas,Inmigraciones,1688,1683,0.3,0.997
8126,Montgat,Internas,Inmigraciones,689,645,6.8,0.936
8127,Monistrol de Montserrat,Internas,Inmigraciones,225,215,4.7,0.956
8128,Monistrol de Calders,Internas,Inmigraciones,70,71,-1.4,1.014
8129,Muntanyola,Internas,Inmigraciones,69,71,-2.8,1.029
8130,Montclar,Internas,Inmigraciones,1,1,0.0,1.000
8131,Montesquiu,Internas,Inmigraciones,89,87,2.3,0.978
8132,Montmajor,Internas,Inmigraciones,31,31,0.0,1.000
8133,Montmaneu,Internas,Inmigraciones,22,21,4.8,0.955
8134,Figaró-Montmany,Internas,Inmigraciones,106,84,26.2,0.792
8135,Montmeló,Internas,Inmigraciones,314,321,-2.2,1.022
8136,Montornès del Vallès,Internas,Inmigraciones,587,583,0.7,0.993
8137,Montseny,Internas,Inmigraciones,39,41,-4.9,1.051
8138,Moià,Internas,Inmigraciones,379,368,3.0,0.971
8139,Mura,Internas,Inmigraciones,6,6,0.0,1.000
8140,Navarcles,Internas,Inmigraciones,251,248,1.2,0.988
8141,Navàs,Internas,Inmigraciones,218,220,-0.9,1.009
8142,"Nou de Berguedà, La",Internas,Inmigraciones,11,11,0.0,1.000
8143,Òdena,Internas,Inmigraciones,251,256,-2.0,1.020
8144,Olvan,Internas,Inmigraciones,60,61,-1.6,1.017
8145,Olèrdola,Internas,Inmigraciones,239,245,-2.4,1.025
8146,Olesa de Bonesvalls,Internas,Inmigraciones,175,183,-4.4,1.046
8147,Olesa de Montserrat,Internas,Inmigraciones,910,904,0.7,0.993
8148,Olivella,Internas,Inmigraciones,460,458,0.4,0.996
8149,Olost,Internas,Inmigraciones,69,68,1.5,0.986
8150,Orís,Internas,Inmigraciones,31,28,10.7,0.903
8151,Oristà,Internas,Inmigraciones,43,46,-6.5,1.070
8152,Orpí,Internas,Inmigraciones,4,4,0.0,1.000
8153,Òrrius,Internas,Inmigraciones,65,65,0.0,1.000
8154,Pacs del Penedès,Internas,Inmigraciones,68,68,0.0,1.000
8155,Palafolls,Internas,Inmigraciones,472,470,0.4,0.996
8156,Palau-solità i Plegamans,Internas,Inmigraciones,665,683,-2.6,1.027
8157,Pallejà,Internas,Inmigraciones,457,448,2.0,0.980
8158,"Papiol, El",Internas,Inmigraciones,212,212,0.0,1.000
8159,Parets del Vallès,Internas,Inmigraciones,825,842,-2.0,1.021
8160,Perafita,Internas,Inmigraciones,20,19,5.3,0.950
8161,Piera,Internas,Inmigraciones,1141,1152,-1.0,1.010
8162,"Hostalets de Pierola, Els",Internas,Inmigraciones,219,222,-1.4,1.014
8163,Pineda de Mar,Internas,Inmigraciones,1455,1472,-1.2,1.012
8164,"Pla del Penedès, El",Internas,Inmigraciones,82,84,-2.4,1.024
8165,"Pobla de Claramunt, La",Internas,Inmigraciones,141,143,-1.4,1.014
8166,"Pobla de Lillet, La",Internas,Inmigraciones,55,56,-1.8,1.018
8167,Polinyà,Internas,Inmigraciones,359,340,5.6,0.947
8168,Pontons,Internas,Inmigraciones,43,43,0.0,1.000
8169,"Prat de Llobregat, El",Internas,Inmigraciones,2030,2061,-1.5,1.015
8170,"Prats de Rei, Els",Internas,Inmigraciones,24,24,0.0,1.000
8171,Prats de Lluçanès,Internas,Inmigraciones,109,114,-4.4,1.046
8172,Premià de Mar,Internas,Inmigraciones,1244,1275,-2.4,1.025
8174,Puigdàlber,Internas,Inmigraciones,35,36,-2.8,1.029
8175,Puig-reig,Internas,Inmigraciones,278,278,0.0,1.000
8176,Pujalt,Internas,Inmigraciones,8,8,0.0,1.000
8177,"Quar, La",Internas,Inmigraciones,1,1,0.0,1.000
8178,Rajadell,Internas,Inmigraciones,23,23,0.0,1.000
8179,Rellinars,Internas,Inmigraciones,90,91,-1.1,1.011
8180,Ripollet,Internas,Inmigraciones,1396,1419,-1.6,1.016
8181,"Roca del Vallès, La",Internas,Inmigraciones,535,544,-1.7,1.017
8182,"Pont de Vilomara i Rocafort, El",Internas,Inmigraciones,200,203,-1.5,1.015
8183,Roda de Ter,Internas,Inmigraciones,380,363,4.7,0.955
8184,Rubí,Internas,Inmigraciones,2883,2957,-2.5,1.026
8185,Rubió,Internas,Inmigraciones,24,24,0.0,1.000
8187,Sabadell,Internas,Inmigraciones,6781,6889,-1.6,1.016
8188,Sagàs,Internas,Inmigraciones,12,12,0.0,1.000
8189,Sant Pere Sallavinera,Internas,Inmigraciones,14,14,0.0,1.000
8190,Saldes,Internas,Inmigraciones,29,30,-3.3,1.034
8191,Sallent,Internas,Inmigraciones,273,278,-1.8,1.018
8192,Santpedor,Internas,Inmigraciones,279,281,-0.7,1.007
8193,Sant Iscle de Vallalta,Internas,Inmigraciones,99,99,0.0,1.000
8194,Sant Adrià de Besòs,Internas,Inmigraciones,2083,2091,-0.4,1.004
8195,Sant Agustí de Lluçanès,Internas,Inmigraciones,9,9,0.0,1.000
8196,Sant Andreu de la Barca,Internas,Inmigraciones,1006,1028,-2.1,1.022
8197,Sant Andreu de Llavaneres,Internas,Inmigraciones,910,909,0.1,0.999
8198,Sant Antoni de Vilamajor,Internas,Inmigraciones,434,448,-3.1,1.032
8199,Sant Bartomeu del Grau,Internas,Inmigraciones,30,33,-9.1,1.100
8200,Sant Boi de Llobregat,Internas,Inmigraciones,2647,2685,-1.4,1.014
8201,Sant Boi de Lluçanès,Internas,Inmigraciones,37,38,-2.6,1.027
8202,Sant Celoni,Internas,Inmigraciones,888,888,0.0,1.000
8203,Sant Cebrià de Vallalta,Internas,Inmigraciones,294,294,0.0,1.000
8204,Sant Climent de Llobregat,Internas,Inmigraciones,184,185,-0.5,1.005
8205,Sant Cugat del Vallès,Internas,Inmigraciones,4397,4488,-2.0,1.021
8206,Sant Cugat Sesgarrigues,Internas,Inmigraciones,49,49,0.0,1.000
8207,Sant Esteve de Palautordera,Internas,Inmigraciones,200,201,-0.5,1.005
8208,Sant Esteve Sesrovires,Internas,Inmigraciones,486,483,0.6,0.994
8209,Sant Fost de Campsentelles,Internas,Inmigraciones,531,542,-2.0,1.021
8210,Sant Feliu de Codines,Internas,Inmigraciones,413,419,-1.4,1.015
8211,Sant Feliu de Llobregat,Internas,Inmigraciones,1751,1773,-1.2,1.013
8212,Sant Feliu Sasserra,Internas,Inmigraciones,28,30,-6.7,1.071
8213,Sant Fruitós de Bages,Internas,Inmigraciones,412,408,1.0,0.990
8214,Vilassar de Dalt,Internas,Inmigraciones,467,471,-0.8,1.009
8215,Sant Hipòlit de Voltregà,Internas,Inmigraciones,190,193,-1.6,1.016
8216,Sant Jaume de Frontanyà,Internas,Inmigraciones,4,4,0.0,1.000
8217,Sant Joan Despí,Internas,Inmigraciones,1509,1513,-0.3,1.003
8218,Sant Joan de Vilatorrada,Internas,Inmigraciones,418,421,-0.7,1.007
8219,Vilassar de Mar,Internas,Inmigraciones,1001,1018,-1.7,1.017
8220,Sant Julià de Vilatorta,Internas,Inmigraciones,115,123,-6.5,1.070
8221,Sant Just Desvern,Internas,Inmigraciones,1440,1449,-0.6,1.006
8222,Sant Llorenç d'Hortons,Internas,Inmigraciones,146,147,-0.7,1.007
8223,Sant Llorenç Savall,Internas,Inmigraciones,149,150,-0.7,1.007
8224,Sant Martí de Centelles,Internas,Inmigraciones,132,133,-0.8,1.008
8225,Sant Martí d'Albars,Internas,Inmigraciones,15,15,0.0,1.000
8226,Sant Martí de Tous,Internas,Inmigraciones,40,42,-4.8,1.050
8227,Sant Martí Sarroca,Internas,Inmigraciones,153,156,-1.9,1.020
8228,Sant Martí Sesgueioles,Internas,Inmigraciones,26,26,0.0,1.000
8229,Sant Mateu de Bages,Internas,Inmigraciones,48,50,-4.0,1.042
8230,Premià de Dalt,Internas,Inmigraciones,515,523,-1.5,1.016
8231,Sant Pere de Ribes,Internas,Inmigraciones,1781,1803,-1.2,1.012
8232,Sant Pere de Riudebitlles,Internas,Inmigraciones,86,89,-3.4,1.035
8233,Sant Pere de Torelló,Internas,Inmigraciones,96,99,-3.0,1.031
8234,Sant Pere de Vilamajor,Internas,Inmigraciones,363,374,-2.9,1.030
8235,Sant Pol de Mar,Internas,Inmigraciones,383,394,-2.8,1.029
8236,Sant Quintí de Mediona,Internas,Inmigraciones,134,136,-1.5,1.015
8237,Sant Quirze de Besora,Internas,Inmigraciones,84,84,0.0,1.000
8238,Sant Quirze del Vallès,Internas,Inmigraciones,908,931,-2.5,1.025
8239,Sant Quirze Safaja,Internas,Inmigraciones,56,60,-6.7,1.071
8240,Sant Sadurní d'Anoia,Internas,Inmigraciones,448,454,-1.3,1.013
8241,Sant Sadurní d'Osormort,Internas,Inmigraciones,14,15,-6.7,1.071
8242,Marganell,Internas,Inmigraciones,21,22,-4.5,1.048
8243,Santa Cecília de Voltregà,Internas,Inmigraciones,13,13,0.0,1.000
8244,Santa Coloma de Cervelló,Internas,Inmigraciones,388,388,0.0,1.000
8245,Santa Coloma de Gramenet,Internas,Inmigraciones,4801,4850,-1.0,1.010
8246,Santa Eugènia de Berga,Internas,Inmigraciones,90,90,0.0,1.000
8247,Santa Eulàlia de Riuprimer,Internas,Inmigraciones,53,54,-1.9,1.019
8248,Santa Eulàlia de Ronçana,Internas,Inmigraciones,484,488,-0.8,1.008
8249,Santa Fe del Penedès,Internas,Inmigraciones,12,12,0.0,1.000
8250,Santa Margarida de Montbui,Internas,Inmigraciones,470,475,-1.1,1.011
8251,Santa Margarida i els Monjos,Internas,Inmigraciones,315,318,-0.9,1.010
8252,Barberà del Vallès,Internas,Inmigraciones,1308,1334,-1.9,1.020
8253,Santa Maria de Besora,Internas,Inmigraciones,10,10,0.0,1.000
8254,"Esquirol, L'",Internas,Inmigraciones,132,130,1.5,0.985
8255,Santa Maria de Merlès,Internas,Inmigraciones,5,5,0.0,1.000
8256,Santa Maria de Martorelles,Internas,Inmigraciones,61,61,0.0,1.000
8257,Santa Maria de Miralles,Internas,Inmigraciones,15,15,0.0,1.000
8258,Santa Maria d'Oló,Internas,Inmigraciones,25,24,4.2,0.960
8259,Santa Maria de Palautordera,Internas,Inmigraciones,597,600,-0.5,1.005
8260,Santa Perpètua de Mogoda,Internas,Inmigraciones,1017,1039,-2.1,1.022
8261,Santa Susanna,Internas,Inmigraciones,348,352,-1.1,1.011
8262,Sant Vicenç de Castellet,Internas,Inmigraciones,529,531,-0.4,1.004
8263,Sant Vicenç dels Horts,Internas,Inmigraciones,1064,1065,-0.1,1.001
8264,Sant Vicenç de Montalt,Internas,Inmigraciones,497,502,-1.0,1.010
8265,Sant Vicenç de Torelló,Internas,Inmigraciones,82,85,-3.5,1.037
8266,Cerdanyola del Vallès,Internas,Inmigraciones,2261,2295,-1.5,1.015
8267,Sentmenat,Internas,Inmigraciones,406,408,-0.5,1.005
8268,Cercs,Internas,Inmigraciones,55,56,-1.8,1.018
8269,Seva,Internas,Inmigraciones,187,191,-2.1,1.021
8270,Sitges,Internas,Inmigraciones,2126,2161,-1.6,1.016
8271,Sobremunt,Internas,Inmigraciones,9,9,0.0,1.000
8272,Sora,Internas,Inmigraciones,15,16,-6.3,1.067
8273,Subirats,Internas,Inmigraciones,222,231,-3.9,1.041
8274,Súria,Internas,Inmigraciones,207,199,4.0,0.961
8275,Tavèrnoles,Internas,Inmigraciones,9,9,0.0,1.000
8276,Tagamanent,Internas,Inmigraciones,28,28,0.0,1.000
8277,Talamanca,Internas,Inmigraciones,18,21,-14.3,1.167
8278,Taradell,Internas,Inmigraciones,283,263,7.6,0.929
8279,Terrassa,Internas,Inmigraciones,6932,7064,-1.9,1.019
8280,Tavertet,Internas,Inmigraciones,12,12,0.0,1.000
8281,Teià,Internas,Inmigraciones,395,402,-1.7,1.018
8282,Tiana,Internas,Inmigraciones,513,523,-1.9,1.019
8283,Tona,Internas,Inmigraciones,329,332,-0.9,1.009
8284,Tordera,Internas,Inmigraciones,1131,1070,5.7,0.946
8285,Torelló,Internas,Inmigraciones,571,566,0.9,0.991
8286,"Torre de Claramunt, La",Internas,Inmigraciones,273,278,-1.8,1.018
8287,Torrelavit,Internas,Inmigraciones,70,65,7.7,0.929
8288,Torrelles de Foix,Internas,Inmigraciones,225,228,-1.3,1.013
8289,Torrelles de Llobregat,Internas,Inmigraciones,308,304,1.3,0.987
8290,Ullastrell,Internas,Inmigraciones,141,145,-2.8,1.028
8291,Vacarisses,Internas,Inmigraciones,558,583,-4.3,1.045
8292,Vallbona d'Anoia,Internas,Inmigraciones,81,76,6.6,0.938
8293,Vallcebre,Internas,Inmigraciones,17,17,0.0,1.000
8294,Vallgorguina,Internas,Inmigraciones,296,297,-0.3,1.003
8295,Vallirana,Internas,Inmigraciones,953,961,-0.8,1.008
8296,Vallromanes,Internas,Inmigraciones,145,138,5.1,0.952
8297,Veciana,Internas,Inmigraciones,13,13,0.0,1.000
8298,Vic,Internas,Inmigraciones,1975,1972,0.2,0.998
8299,Vilada,Internas,Inmigraciones,34,34,0.0,1.000
8300,Viladecavalls,Internas,Inmigraciones,418,386,8.3,0.923
8301,Viladecans,Internas,Inmigraciones,2409,2419,-0.4,1.004
8302,Vilanova del Camí,Internas,Inmigraciones,554,551,0.5,0.995
8303,Vilanova de Sau,Internas,Inmigraciones,17,18,-5.6,1.059
8304,Vilobí del Penedès,Internas,Inmigraciones,51,52,-1.9,1.020
8305,Vilafranca del Penedès,Internas,Inmigraciones,1501,1522,-1.4,1.014
8306,Vilalba Sasserra,Internas,Inmigraciones,64,64,0.0,1.000
8307,Vilanova i la Geltrú,Internas,Inmigraciones,2786,2822,-1.3,1.013
8308,Viver i Serrateix,Internas,Inmigraciones,2,2,0.0,1.000
8901,Rupit i Pruit,Internas,Inmigraciones,8,8,0.0,1.000
8902,Vilanova del Vallès,Internas,Inmigraciones,312,313,-0.3,1.003
8903,Sant Julià de Cerdanyola,Internas,Inmigraciones,19,19,0.0,1.000
8904,Badia del Vallès,Internas,Inmigraciones,489,492,-0.6,1.006
8905,"Palma de Cervelló, La",Internas,Inmigraciones,150,150,0.0,1.000
9001,Abajas,Internas,Inmigraciones,0,0,0.0,1.000
9003,Adrada de Haza,Internas,Inmigraciones,7,7,0.0,1.000
9006,Aguas Cándidas,Internas,Inmigraciones,6,6,0.0,1.000
9007,Aguilar de Bureba,Internas,Inmigraciones,5,5,0.0,1.000
9009,Albillos,Internas,Inmigraciones,7,7,0.0,1.000
9010,Alcocero de Mola,Internas,Inmigraciones,4,4,0.0,1.000
9011,Alfoz de Bricia,Internas,Inmigraciones,10,10,0.0,1.000
9012,Alfoz de Santa Gadea,Internas,Inmigraciones,6,6,0.0,1.000
9013,Altable,Internas,Inmigraciones,4,4,0.0,1.000
9014,"Altos, Los",Internas,Inmigraciones,2,0,,0.000
9016,Ameyugo,Internas,Inmigraciones,7,7,0.0,1.000
9017,Anguix,Internas,Inmigraciones,10,10,0.0,1.000
9018,Aranda de Duero,Internas,Inmigraciones,911,904,0.8,0.992
9019,Arandilla,Internas,Inmigraciones,4,4,0.0,1.000
9020,Arauzo de Miel,Internas,Inmigraciones,8,8,0.0,1.000
9021,Arauzo de Salce,Internas,Inmigraciones,2,1,100.0,0.500
9022,Arauzo de Torre,Internas,Inmigraciones,5,5,0.0,1.000
9023,Arcos,Internas,Inmigraciones,71,70,1.4,0.986
9024,Arenillas de Riopisuerga,Internas,Inmigraciones,5,5,0.0,1.000
9025,Arija,Internas,Inmigraciones,9,9,0.0,1.000
9026,Arlanzón,Internas,Inmigraciones,25,25,0.0,1.000
9027,Arraya de Oca,Internas,Inmigraciones,0,0,0.0,1.000
9029,Atapuerca,Internas,Inmigraciones,11,11,0.0,1.000
9030,"Ausines, Los",Internas,Inmigraciones,6,6,0.0,1.000
9032,Avellanosa de Muñó,Internas,Inmigraciones,5,5,0.0,1.000
9033,Bahabón de Esgueva,Internas,Inmigraciones,3,3,0.0,1.000
9034,"Balbases, Los",Internas,Inmigraciones,11,11,0.0,1.000
9035,Baños de Valdearados,Internas,Inmigraciones,13,13,0.0,1.000
9036,Bañuelos de Bureba,Internas,Inmigraciones,2,3,-33.3,1.500
9037,Barbadillo de Herreros,Internas,Inmigraciones,3,3,0.0,1.000
9038,Barbadillo del Mercado,Internas,Inmigraciones,7,7,0.0,1.000
9039,Barbadillo del Pez,Internas,Inmigraciones,9,9,0.0,1.000
9041,Barrio de Muñó,Internas,Inmigraciones,0,0,0.0,1.000
9043,"Barrios de Bureba, Los",Internas,Inmigraciones,14,13,7.7,0.929
9044,Barrios de Colina,Internas,Inmigraciones,5,5,0.0,1.000
9045,Basconcillos del Tozo,Internas,Inmigraciones,11,11,0.0,1.000
9046,Bascuñana,Internas,Inmigraciones,0,0,0.0,1.000
9047,Belbimbre,Internas,Inmigraciones,2,2,0.0,1.000
9048,Belorado,Internas,Inmigraciones,96,95,1.1,0.990
9050,Berberana,Internas,Inmigraciones,6,3,100.0,0.500
9051,Berlangas de Roa,Internas,Inmigraciones,12,12,0.0,1.000
9052,Berzosa de Bureba,Internas,Inmigraciones,3,3,0.0,1.000
9054,Bozoó,Internas,Inmigraciones,2,2,0.0,1.000
9055,Brazacorta,Internas,Inmigraciones,1,1,0.0,1.000
9056,Briviesca,Internas,Inmigraciones,216,216,0.0,1.000
9057,Bugedo,Internas,Inmigraciones,7,8,-12.5,1.143
9058,Buniel,Internas,Inmigraciones,43,44,-2.3,1.023
9059,Burgos,Internas,Inmigraciones,3394,3388,0.2,0.998
9060,Busto de Bureba,Internas,Inmigraciones,9,9,0.0,1.000
9061,Cabañes de Esgueva,Internas,Inmigraciones,1,2,-50.0,2.000
9062,Cabezón de la Sierra,Internas,Inmigraciones,1,1,0.0,1.000
9063,Cavia,Internas,Inmigraciones,8,8,0.0,1.000
9064,Caleruega,Internas,Inmigraciones,18,14,28.6,0.778
9065,Campillo de Aranda,Internas,Inmigraciones,12,13,-7.7,1.083
9066,Campolara,Internas,Inmigraciones,2,2,0.0,1.000
9067,Canicosa de la Sierra,Internas,Inmigraciones,12,12,0.0,1.000
9068,Cantabrana,Internas,Inmigraciones,0,0,0.0,1.000
9070,Carazo,Internas,Inmigraciones,0,1,-100.0,
9071,Carcedo de Bureba,Internas,Inmigraciones,2,2,0.0,1.000
9072,Carcedo de Burgos,Internas,Inmigraciones,34,31,9.7,0.912
9073,Cardeñadijo,Internas,Inmigraciones,65,64,1.6,0.985
9074,Cardeñajimeno,Internas,Inmigraciones,91,91,0.0,1.000
9075,Cardeñuela Riopico,Internas,Inmigraciones,5,5,0.0,1.000
9076,Carrias,Internas,Inmigraciones,1,1,0.0,1.000
9077,Cascajares de Bureba,Internas,Inmigraciones,1,1,0.0,1.000
9078,Cascajares de la Sierra,Internas,Inmigraciones,0,0,0.0,1.000
9079,Castellanos de Castro,Internas,Inmigraciones,2,2,0.0,1.000
9082,Castildelgado,Internas,Inmigraciones,4,4,0.0,1.000
9083,Castil de Peones,Internas,Inmigraciones,5,4,25.0,0.800
9084,Castrillo de la Reina,Internas,Inmigraciones,8,8,0.0,1.000
9085,Castrillo de la Vega,Internas,Inmigraciones,17,17,0.0,1.000
9086,Castrillo del Val,Internas,Inmigraciones,69,70,-1.4,1.014
9088,Castrillo de Riopisuerga,Internas,Inmigraciones,2,2,0.0,1.000
9090,Castrillo Mota de Judíos,Internas,Inmigraciones,1,1,0.0,1.000
9091,Castrojeriz,Internas,Inmigraciones,39,44,-11.4,1.128
9093,Cayuela,Internas,Inmigraciones,10,10,0.0,1.000
9094,Cebrecos,Internas,Inmigraciones,0,0,0.0,1.000
9095,Celada del Camino,Internas,Inmigraciones,9,9,0.0,1.000
9098,Cerezo de Río Tirón,Internas,Inmigraciones,13,14,-7.1,1.077
9100,Cerratón de Juarros,Internas,Inmigraciones,0,0,0.0,1.000
9101,Ciadoncha,Internas,Inmigraciones,3,3,0.0,1.000
9102,Cillaperlata,Internas,Inmigraciones,2,2,0.0,1.000
9103,Cilleruelo de Abajo,Internas,Inmigraciones,3,7,-57.1,2.333
9104,Cilleruelo de Arriba,Internas,Inmigraciones,1,1,0.0,1.000
9105,Ciruelos de Cervera,Internas,Inmigraciones,4,5,-20.0,1.250
9108,Cogollos,Internas,Inmigraciones,42,37,13.5,0.881
9109,Condado de Treviño,Internas,Inmigraciones,131,133,-1.5,1.015
9110,Contreras,Internas,Inmigraciones,5,5,0.0,1.000
9112,Coruña del Conde,Internas,Inmigraciones,2,2,0.0,1.000
9113,Covarrubias,Internas,Inmigraciones,16,15,6.7,0.938
9114,Cubillo del Campo,Internas,Inmigraciones,0,0,0.0,1.000
9115,Cubo de Bureba,Internas,Inmigraciones,6,8,-25.0,1.333
9117,"Cueva de Roa, La",Internas,Inmigraciones,4,5,-20.0,1.250
9119,Cuevas de San Clemente,Internas,Inmigraciones,2,2,0.0,1.000
9120,Encío,Internas,Inmigraciones,2,2,0.0,1.000
9122,Espinosa de Cervera,Internas,Inmigraciones,2,2,0.0,1.000
9123,Espinosa del Camino,Internas,Inmigraciones,1,1,0.0,1.000
9124,Espinosa de los Monteros,Internas,Inmigraciones,58,58,0.0,1.000
9125,Estépar,Internas,Inmigraciones,46,46,0.0,1.000
9127,Fontioso,Internas,Inmigraciones,0,0,0.0,1.000
